post_id,annotators,rationales,post_tokens,annotator_labels,text,label_counts,n_annotators,shannon_entropy,stability_bins
23604751_gab,"[{'label': 'normal', 'annotator_id': 200, 'target': ['None']}, {'label': 'normal', 'annotator_id': 207, 'target': ['None']}, {'label': 'normal', 'annotator_id': 202, 'target': ['Other']}]",[],"['its', 'amazing', 'how', 'times', 'have', 'changed', 'when', 'i', 'first', 'posted', 'the', 'hot', 'women', 'in', 'bikinis', 'thread', 'back', 'last', 'july', 'i', 'got', 'alot', 'of', 'wtf', 'posts', 'and', 'people', 'calling', 'me', 'out', 'for', 'debauchery', 'now', 'i', 'just', 'get', 'the', 'up', 'votes']","['normal', 'normal', 'normal']",its amazing how times have changed when i first posted the hot women in bikinis thread back last july i got alot of wtf posts and people calling me out for debauchery now i just get the up votes,{'normal': 3},3,0.0,high_agreement
27134916_gab,"[{'label': 'hatespeech', 'annotator_id': 83, 'target': ['Caucasian', 'Christian']}, {'label': 'hatespeech', 'annotator_id': 4, 'target': ['Hispanic']}, {'label': 'hatespeech', 'annotator_id': 15, 'target': ['Hispanic']}]","[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['nick', 'the', 'spic', 'le', '<percent>', 'face', 'mr', 'being', 'catholic', 'pedophile', 'is', 'more', 'important', 'than', 'being', 'white']","['hatespeech', 'hatespeech', 'hatespeech']",nick the spic le <percent> face mr being catholic pedophile is more important than being white,{'hatespeech': 3},3,0.0,high_agreement
1084219799406825472_twitter,"[{'label': 'normal', 'annotator_id': 6, 'target': ['None']}, {'label': 'normal', 'annotator_id': 8, 'target': ['None']}, {'label': 'normal', 'annotator_id': 7, 'target': ['None']}]",[],"['larry', 'moreno', 'and', 'the', 'neighbour', 'destroyers', 'a', 'blackened', 'progressive', 'metal', 'band']","['normal', 'normal', 'normal']",larry moreno and the neighbour destroyers a blackened progressive metal band,{'normal': 3},3,0.0,high_agreement
1110270902552461315_twitter,"[{'label': 'normal', 'annotator_id': 7, 'target': ['None']}, {'label': 'normal', 'annotator_id': 6, 'target': ['None']}, {'label': 'normal', 'annotator_id': 115, 'target': ['None']}]",[],"['first', 'attack', 'montenegro', '<number>', 'england', '<number>']","['normal', 'normal', 'normal']",first attack montenegro <number> england <number>,{'normal': 3},3,0.0,high_agreement
1079526566156070912_twitter,"[{'label': 'normal', 'annotator_id': 199, 'target': ['None']}, {'label': 'normal', 'annotator_id': 209, 'target': ['African', 'Hispanic']}, {'label': 'normal', 'annotator_id': 212, 'target': ['None']}]",[],"['i', 'detest', 'racialism', 'because', 'i', 'regard', 'it', 'as', 'a', 'barbaric', 'thing', 'whether', 'it', 'comes', 'from', 'a', 'black', 'man', 'or', 'a', 'white', 'man', 'nelson', 'mandela']","['normal', 'normal', 'normal']",i detest racialism because i regard it as a barbaric thing whether it comes from a black man or a white man nelson mandela,{'normal': 3},3,0.0,high_agreement
23083459_gab,"[{'label': 'offensive', 'annotator_id': 222, 'target': ['Arab', 'Caucasian']}, {'label': 'offensive', 'annotator_id': 217, 'target': ['Arab', 'Islam', 'Men', 'Women']}, {'label': 'offensive', 'annotator_id': 212, 'target': ['Islam']}]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0], [0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]]","['if', 'white', 'people', 'should', 'be', 'ashamed', 'for', 'our', 'forfathers', 'slavery', 'then', 'why', 'do', 'arabs', 'get', 'a', 'free', 'pass', 'they', 'are', 'still', 'doing', 'it']","['offensive', 'offensive', 'offensive']",if white people should be ashamed for our forfathers slavery then why do arabs get a free pass they are still doing it,{'offensive': 3},3,0.0,high_agreement
24133934_gab,"[{'label': 'hatespeech', 'annotator_id': 96, 'target': ['African']}, {'label': 'hatespeech', 'annotator_id': 23, 'target': ['African']}, {'label': 'hatespeech', 'annotator_id': 4, 'target': ['African']}]","[[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['the', 'nigger', 'deserves', 'a', 'punch', 'in', 'the', 'face', 'as', 'well', 'as', 'hot', 'coffee', 'thrown', 'in', 'his', 'face']","['hatespeech', 'hatespeech', 'hatespeech']",the nigger deserves a punch in the face as well as hot coffee thrown in his face,{'hatespeech': 3},3,0.0,high_agreement
1178762234664669184_twitter,"[{'label': 'normal', 'annotator_id': 51, 'target': ['None']}, {'label': 'normal', 'annotator_id': 84, 'target': ['None']}, {'label': 'normal', 'annotator_id': 3, 'target': ['None']}]",[],"['the', 'white', 'east', 'asian', 'dudebros', 'love', 'having', 'an', 'asian', 'guy', 'saying', 'this', 'shit', 'bc', 'they', 'can', 'say', 'it', 'not', 'racist', 'if', 'his', 'family', 'was', 'asian', 'immigrants']","['normal', 'normal', 'normal']",the white east asian dudebros love having an asian guy saying this shit bc they can say it not racist if his family was asian immigrants,{'normal': 3},3,0.0,high_agreement
15122698_gab,"[{'label': 'offensive', 'annotator_id': 203, 'target': ['African']}, {'label': 'offensive', 'annotator_id': 204, 'target': ['African', 'Christian', 'Refugee']}, {'label': 'offensive', 'annotator_id': 207, 'target': ['African', 'Christian']}]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]","['story', 'headline', 'is', 'misleading', 'the', 'actual', 'issue', 'reads', 'as', 'highly', 'superstitious', 'nominally', 'christianized', 'african', 'immigrants', 'abusing', 'accidentally', 'murdering', 'their', 'kids', 'in', 'diy', 'exorcism', 'attempts', 'kids', 'might', 'not', 'have', 'been', 'demon', 'possessed', 'at', 'all', 'except', 'in', 'the', 'minds', 'of', 'nutbag', 'parents', 'theyhavetogoback']","['offensive', 'offensive', 'offensive']",story headline is misleading the actual issue reads as highly superstitious nominally christianized african immigrants abusing accidentally murdering their kids in diy exorcism attempts kids might not have been demon possessed at all except in the minds of nutbag parents theyhavetogoback,{'offensive': 3},3,0.0,high_agreement
1178483586208538624_twitter,"[{'label': 'normal', 'annotator_id': 33, 'target': ['None']}, {'label': 'normal', 'annotator_id': 4, 'target': ['Islam']}, {'label': 'normal', 'annotator_id': 17, 'target': ['None']}]",[],"['bill', 'maher', 'm', 'islam', 'is', 'horrible', 'and', 'mosques', 'should', 'not', 'exist', 'anywhere', 'fuck', 'freedom', 'of', 'religion', 'white', 'liberals', 'o', 'lol', 'it', 'ok']","['normal', 'normal', 'normal']",bill maher m islam is horrible and mosques should not exist anywhere fuck freedom of religion white liberals o lol it ok,{'normal': 3},3,0.0,high_agreement
1206208308446662656_twitter,"[{'label': 'offensive', 'annotator_id': 235, 'target': ['None']}, {'label': 'offensive', 'annotator_id': 225, 'target': ['Other']}, {'label': 'offensive', 'annotator_id': 199, 'target': ['None']}]","[[0, 0, 0, 1, 1], [0, 0, 0, 0, 1]]","['<user>', 'he', 'got', 'banned', 'retard']","['offensive', 'offensive', 'offensive']",<user> he got banned retard,{'offensive': 3},3,0.0,high_agreement
1118233205708976128_twitter,"[{'label': 'normal', 'annotator_id': 6, 'target': ['None']}, {'label': 'normal', 'annotator_id': 7, 'target': ['None']}, {'label': 'normal', 'annotator_id': 25, 'target': ['None']}]",[],"['gg', 'raped', 'by', 'the', 'goat']","['normal', 'normal', 'normal']",gg raped by the goat,{'normal': 3},3,0.0,high_agreement
1178353812307922946_twitter,"[{'label': 'offensive', 'annotator_id': 52, 'target': ['Homosexual']}, {'label': 'offensive', 'annotator_id': 4, 'target': ['Homosexual']}, {'label': 'offensive', 'annotator_id': 67, 'target': ['Homosexual']}]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]]","['subtly', 'homophobic', 'news', 'story', 'this', 'child', 'is', 'gay', 'twitter', 'influencer', 'who', 'still', 'shits', 'himself', 'thoughts', '😳', '🤔', 'mike', 'pence', 'himself', 'i', 'like', 'gays', 'and', 'even', 'have', 'a', 'faggot', 'friend', 'but', 'this', 'is', 'too', 'much']","['offensive', 'offensive', 'offensive']",subtly homophobic news story this child is gay twitter influencer who still shits himself thoughts 😳 🤔 mike pence himself i like gays and even have a faggot friend but this is too much,{'offensive': 3},3,0.0,high_agreement
1159399863223816193_twitter,"[{'label': 'normal', 'annotator_id': 69, 'target': ['None']}, {'label': 'normal', 'annotator_id': 4, 'target': ['Women']}, {'label': 'normal', 'annotator_id': 6, 'target': ['None']}]",[],"['sometimes', 'being', 'a', 'bitch', 'is', 'all', 'a', 'womans', 'got', 'left', 'dolores', 'claiborne', 'best', 'movie', 'line', 'ever']","['normal', 'normal', 'normal']",sometimes being a bitch is all a womans got left dolores claiborne best movie line ever,{'normal': 3},3,0.0,high_agreement
16874612_gab,"[{'label': 'hatespeech', 'annotator_id': 1, 'target': ['African']}, {'label': 'hatespeech', 'annotator_id': 58, 'target': ['African', 'Jewish']}, {'label': 'hatespeech', 'annotator_id': 52, 'target': ['African', 'Jewish']}]","[[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]]","['yeah', 'that', 'dumb', 'nigger', 'just', 'took', 'all', 'the', 'evil', 'of', 'the', 'kikes', 'and', 'blamed', 'the', 'nazis', 'for', 'it', 'and', 'actually', 'expected', 'someone', 'to', 'believe', 'it', 'i', 'would', 'call', 'him', 'jidf', 'but', 'he', 'is', 'so', 'stupid', 'i', 'can', 'smell', 'the', 'nigger', 'stench', 'through', 'my', 'screen']","['hatespeech', 'hatespeech', 'hatespeech']",yeah that dumb nigger just took all the evil of the kikes and blamed the nazis for it and actually expected someone to believe it i would call him jidf but he is so stupid i can smell the nigger stench through my screen,{'hatespeech': 3},3,0.0,high_agreement
12103098_gab,"[{'label': 'hatespeech', 'annotator_id': 3, 'target': ['Asian']}, {'label': 'hatespeech', 'annotator_id': 4, 'target': ['Caucasian']}, {'label': 'hatespeech', 'annotator_id': 180, 'target': ['Asian']}]","[[0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0]]","['trump', 'should', 'pardon', 'shekreli', 'and', 'deport', 'the', 'gook', 'judge']","['hatespeech', 'hatespeech', 'hatespeech']",trump should pardon shekreli and deport the gook judge,{'hatespeech': 3},3,0.0,high_agreement
1188814785644843009_twitter,"[{'label': 'normal', 'annotator_id': 115, 'target': ['None']}, {'label': 'normal', 'annotator_id': 25, 'target': ['None']}, {'label': 'normal', 'annotator_id': 6, 'target': ['None']}]",[],"['intentionally', 'scare', 'hoes']","['normal', 'normal', 'normal']",intentionally scare hoes,{'normal': 3},3,0.0,high_agreement
1178608735373189120_twitter,"[{'label': 'normal', 'annotator_id': 17, 'target': ['None']}, {'label': 'normal', 'annotator_id': 54, 'target': ['None']}, {'label': 'normal', 'annotator_id': 10, 'target': ['None']}]",[],"['if', 'you', 'all', 'were', 'not', 'so', 'selective', 'with', 'your', 'understanding', 'maybe', 'you', 'would', 'realize', 'this', 'issue', 'has', 'nothing', 'to', 'do', 'with', 'religion', 'there', 'are', 'many', 'other', 'muslim', 'countries', 'they', 'could', 'perform', 'in']","['normal', 'normal', 'normal']",if you all were not so selective with your understanding maybe you would realize this issue has nothing to do with religion there are many other muslim countries they could perform in,{'normal': 3},3,0.0,high_agreement
1125257188493209602_twitter,"[{'label': 'normal', 'annotator_id': 7, 'target': ['None']}, {'label': 'normal', 'annotator_id': 25, 'target': ['None']}, {'label': 'normal', 'annotator_id': 6, 'target': ['None']}]",[],"['alohomora', 'he', 'said', 'confidently', 'pointing', 'his', 'penis', 'at', 'the', 'padlock', 'but', 'nothing', 'happened']","['normal', 'normal', 'normal']",alohomora he said confidently pointing his penis at the padlock but nothing happened,{'normal': 3},3,0.0,high_agreement
1179094087212978177_twitter,"[{'label': 'normal', 'annotator_id': 18, 'target': ['None']}, {'label': 'normal', 'annotator_id': 19, 'target': ['None']}, {'label': 'normal', 'annotator_id': 22, 'target': ['None']}]",[],"['<user>', '<user>', '<user>', 'only', 'a', 'person', 'with', 'considerable', 'privilege', 'could', 'reasonably', 'write', 'in', 'a', 'candidate', 'out', 'of', 'pettiness', 'when', 'the', 'alternative', 'is', 'trump', 'trust', 'and', 'believe', 'that', 'my', 'queer', 'ass', 'does', 'not', 'have', 'that', 'luxury', 'women', 'poc', 'immigrants', 'etc', 'do', 'not', 'have', 'that', 'luxury', 'grow', 'up']","['normal', 'normal', 'normal']",<user> <user> <user> only a person with considerable privilege could reasonably write in a candidate out of pettiness when the alternative is trump trust and believe that my queer ass does not have that luxury women poc immigrants etc do not have that luxury grow up,{'normal': 3},3,0.0,high_agreement
27483244_gab,"[{'label': 'hatespeech', 'annotator_id': 1, 'target': ['African']}, {'label': 'hatespeech', 'annotator_id': 4, 'target': ['African']}, {'label': 'hatespeech', 'annotator_id': 2, 'target': ['African']}]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]]","['i', 'did', 'not', 'ask', 'shit', 'lip', 'nor', 'care', 'what', 'your', 'political', 'persuasion', 'you', 'are', 'a', 'dickwad', 'that', 'a', 'faux', 'nazi', 'wannabe', 'on', 'gab', 'like', 'the', 'rest', 'sit', 'the', 'fuck', 'down', 'nigger', 'lover']","['hatespeech', 'hatespeech', 'hatespeech']",i did not ask shit lip nor care what your political persuasion you are a dickwad that a faux nazi wannabe on gab like the rest sit the fuck down nigger lover,{'hatespeech': 3},3,0.0,high_agreement
24247856_gab,"[{'label': 'hatespeech', 'annotator_id': 23, 'target': ['African']}, {'label': 'hatespeech', 'annotator_id': 96, 'target': ['African']}, {'label': 'hatespeech', 'annotator_id': 9, 'target': ['African']}]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['our', 'biggest', 'sin', 'as', 'white', 'people', 'is', 'lying', 'and', 'denying', 'that', 'we', 'are', 'racist', 'we', 'tolerate', 'all', 'the', 'various', 'nigger', 'races', 'because', 'we', 'feel', 'sorry', 'for', 'their', 'inferiority', 'we', 'deny', 'our', 'pity', 'source', 'we', 'know', 'they', 'are', 'lesser', 'but', 'our', 'pity', 'makes', 'us', 'want', 'to', 'protect', 'subs', 'from', 'the', 'truth']","['hatespeech', 'hatespeech', 'hatespeech']",our biggest sin as white people is lying and denying that we are racist we tolerate all the various nigger races because we feel sorry for their inferiority we deny our pity source we know they are lesser but our pity makes us want to protect subs from the truth,{'hatespeech': 3},3,0.0,high_agreement
16188507_gab,"[{'label': 'hatespeech', 'annotator_id': 67, 'target': ['Indian']}, {'label': 'hatespeech', 'annotator_id': 3, 'target': ['Islam']}, {'label': 'hatespeech', 'annotator_id': 4, 'target': ['Islam']}]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['i', 'think', 'it', 'time', 'for', 'another', 'hindu', 'kush', 'only', 'thing', 'the', 'muzzies', 'ever', 'did', 'that', 'was', 'worth', 'a', 'shit', 'was', 'genocide', 'about', '<number>', 'mil', 'of', '<user>', 'coethnics', 'i', 'have', 'been', 'in', 'some', 'valleys', 'full', 'of', 'skulls', 'up', 'there', 'beautiful']","['hatespeech', 'hatespeech', 'hatespeech']",i think it time for another hindu kush only thing the muzzies ever did that was worth a shit was genocide about <number> mil of <user> coethnics i have been in some valleys full of skulls up there beautiful,{'hatespeech': 3},3,0.0,high_agreement
16147501_gab,"[{'label': 'hatespeech', 'annotator_id': 23, 'target': ['Disability', 'Jewish']}, {'label': 'hatespeech', 'annotator_id': 96, 'target': ['Jewish']}, {'label': 'hatespeech', 'annotator_id': 9, 'target': ['Jewish']}]","[[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['you', 'are', 'either', 'fucking', 'retarded', 'or', 'a', 'kike', 'which', 'is', 'it', 'the', 'is', 'the', 'most', 'dishonest', 'or', 'dumbest', 'comment', 'ever', 'communist', 'are', 'the', 'opposite', 'of', 'christians']","['hatespeech', 'hatespeech', 'hatespeech']",you are either fucking retarded or a kike which is it the is the most dishonest or dumbest comment ever communist are the opposite of christians,{'hatespeech': 3},3,0.0,high_agreement
1237970711488036864_twitter,"[{'label': 'normal', 'annotator_id': 223, 'target': ['Asian']}, {'label': 'normal', 'annotator_id': 206, 'target': ['Asian']}, {'label': 'normal', 'annotator_id': 212, 'target': ['Asian']}]",[],"['damn', 'i', 'really', 'am', 'into', 'asians', 'lmfao']","['normal', 'normal', 'normal']",damn i really am into asians lmfao,{'normal': 3},3,0.0,high_agreement
12867041_gab,"[{'label': 'hatespeech', 'annotator_id': 231, 'target': ['African', 'Islam', 'Jewish']}, {'label': 'hatespeech', 'annotator_id': 202, 'target': ['African', 'Islam', 'Jewish']}, {'label': 'hatespeech', 'annotator_id': 223, 'target': ['African', 'Islam', 'Jewish']}]","[[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['remove', 'all', 'muslims', 'and', 'niggers', 'and', 'kikes', 'from', 'the', 'united', 'states', 'of', 'america', 'this', 'is', 'the', 'appropriate', 'response', 'to', 'what', 'these', 'animals', 'have', 'been', 'doing', 'to', 'human', 'beings']","['hatespeech', 'hatespeech', 'hatespeech']",remove all muslims and niggers and kikes from the united states of america this is the appropriate response to what these animals have been doing to human beings,{'hatespeech': 3},3,0.0,high_agreement
18088062_gab,"[{'label': 'hatespeech', 'annotator_id': 18, 'target': ['Jewish']}, {'label': 'hatespeech', 'annotator_id': 4, 'target': ['Jewish']}, {'label': 'hatespeech', 'annotator_id': 59, 'target': ['Jewish']}]","[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 1, 1, 1, 1], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]","['this', 'morbid', 'yid', 'with', 'fleas', 'brown', 'only', 'in', 'his', 'shithole']","['hatespeech', 'hatespeech', 'hatespeech']",this morbid yid with fleas brown only in his shithole,{'hatespeech': 3},3,0.0,high_agreement
15133126_gab,"[{'label': 'hatespeech', 'annotator_id': 6, 'target': ['Jewish']}, {'label': 'hatespeech', 'annotator_id': 81, 'target': ['Jewish']}, {'label': 'hatespeech', 'annotator_id': 9, 'target': ['Jewish']}]","[[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['lol', 'nice', 'boomerposting', 'hey', 'does', 'kike', 'jism', 'taste', 'better', 'on', 'the', 'shabbat', 'you', 'd', 'know', 'after', 'all', 'lol', 'gimme', 'more']","['hatespeech', 'hatespeech', 'hatespeech']",lol nice boomerposting hey does kike jism taste better on the shabbat you d know after all lol gimme more,{'hatespeech': 3},3,0.0,high_agreement
1097145209870266370_twitter,"[{'label': 'normal', 'annotator_id': 212, 'target': ['None']}, {'label': 'normal', 'annotator_id': 207, 'target': ['None']}, {'label': 'normal', 'annotator_id': 221, 'target': ['Women']}]",[],"['<user>', 'i', 'fucking', 'hate', 'her', 'so', 'much', 'and', 'i', 'love', 'her', 'so', 'much']","['normal', 'normal', 'normal']",<user> i fucking hate her so much and i love her so much,{'normal': 3},3,0.0,high_agreement
1178885921111990272_twitter,"[{'label': 'normal', 'annotator_id': 18, 'target': ['None']}, {'label': 'normal', 'annotator_id': 111, 'target': ['None']}, {'label': 'normal', 'annotator_id': 6, 'target': ['None']}]",[],"['<user>', 'i', 'heard', 'my', 'birth', 'mother', 'was', 'raped', 'by', 'joe', 'and', 'here', 'i', 'am', 'proof', 'bring', 'on', 'the', 'free', 'dna', 'kit', 'oh', 'n', 'the', 'back', 'child', 'support', 'baby', 'needs', 'a', 'new', 'pair', 'of', 'shoes']","['normal', 'normal', 'normal']",<user> i heard my birth mother was raped by joe and here i am proof bring on the free dna kit oh n the back child support baby needs a new pair of shoes,{'normal': 3},3,0.0,high_agreement
27429634_gab,"[{'label': 'hatespeech', 'annotator_id': 1, 'target': ['African']}, {'label': 'hatespeech', 'annotator_id': 30, 'target': ['African']}, {'label': 'hatespeech', 'annotator_id': 4, 'target': ['African']}]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]]","['it', 'is', 'my', 'history', 'and', 'my', 'english', 'do', 'you', 'know', 'your', 'nigger', 'history']","['hatespeech', 'hatespeech', 'hatespeech']",it is my history and my english do you know your nigger history,{'hatespeech': 3},3,0.0,high_agreement
1179079982406090752_twitter,"[{'label': 'normal', 'annotator_id': 91, 'target': ['None']}, {'label': 'normal', 'annotator_id': 16, 'target': ['None']}, {'label': 'normal', 'annotator_id': 21, 'target': ['None']}]",[],"['<user>', 'im', 'screaming', 'i', 'fucking', 'hate', 'you', 'bro', '😂']","['normal', 'normal', 'normal']",<user> im screaming i fucking hate you bro 😂,{'normal': 3},3,0.0,high_agreement
1184976385082871809_twitter,"[{'label': 'offensive', 'annotator_id': 4, 'target': ['Women']}, {'label': 'offensive', 'annotator_id': 25, 'target': ['Women']}, {'label': 'offensive', 'annotator_id': 43, 'target': ['Women']}]","[[0, 1, 0, 0], [0, 1, 0, 0], [0, 1, 0, 0]]","['these', 'hoes', 'for', 'errbodyy']","['offensive', 'offensive', 'offensive']",these hoes for errbodyy,{'offensive': 3},3,0.0,high_agreement
1179095080663207936_twitter,"[{'label': 'offensive', 'annotator_id': 25, 'target': ['Economic']}, {'label': 'offensive', 'annotator_id': 39, 'target': ['Caucasian']}, {'label': 'offensive', 'annotator_id': 4, 'target': ['Caucasian']}]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]]","['savannah', 'has', 'no', 'plugs', 'it', 'sad', '😔', 'ima', 'have', 'to', 'take', 'over', 'this', 'lil', 'hillbilly', 'city']","['offensive', 'offensive', 'offensive']",savannah has no plugs it sad 😔 ima have to take over this lil hillbilly city,{'offensive': 3},3,0.0,high_agreement
